nodeName	Degree
DPPA3	13
THAP10	15
DYNC1I1	33
RASGRP3	5
DNAL4	16
PKIA	8
OTUD6A	11
ZAR1	1
C12ORF40	5
SKAP1	11
SECISBP2L	3
TLK1	19
PKIG	3
UBE2D2	127
UBE2D3	111
MAGEA12	20
POLR2M	21
SFMBT1	13
SFMBT2	10
HK1	2
H3-3A|H3-3B	31
BIRC7	32
CTBP1	53
RORB	29
NXF1	77
CIAO1	19
NCKIPSD	29
KRTAP21-2	29
E7ETX1	1
TOX	7
TENT5A	35
KRT27	143
NMI	45
KIAA1328	40
MEI4	37
DEPDC5	12
PTPN3	23
GRAMD4	11
MTMR7	2
MTMR6	6
FAM169A	2
CLIC1	17
SOX6	2
UBP1	6
PBXIP1	24
FEZF1	6
TBC1D3B	8
A6NN06	1
ARHGAP32	14
ZNF785	23
ZBBX	1
ODF3B	8
ZBTB42	51
B4DP29	1
FZD9	3
SOCS7	16
LCE2B	65
TOR1A	53
GABRD	4
TSPAN4	41
LIN7A	13
ZNHIT1	26
ZNF264	21
AP5Z1	2
CHP2	2
GREM1	2
MTGR1	2
LRCH4	13
DKK1	6
WNT11	17
PDGFB	4
PDGFA	3
CRH	12
TH	11
FES	14
CHRNG	17
ITGB4	38
ZNF12	5
ADRA2C	12
SLC9A1	12
AGXT	38
ATP6V0C	61
HTR1B	3
ATP5F1D	10
SHMT1	9
USP6	8
HPCAL1	37
TSFM	9
RFX2	9
TSC2	24
MXI1	21
BCAM	7
ZNF136	8
NR1H2	54
AQP5	8
DNAJB13	12
RAC1	91
ADAMTSL3	14
TAP1	18
TNP2	13
REG3A	1
TYRO3	18
FAM27E3	8
FAAP100	3
IFRD2	7
ZNF155	7
FOXD4	4
SEMA3B	19
PTK7	7
EBI3	2
PDIA5	5
CBX2	25
ODF1	10
SIX1	11
TGIF1	19
ZNF79	8
AANAT	6
DUSP6	6
ODAPH	3
TMEM241	3
PDS5A	6
DCAF6	7
Q5BKY6	9
DYNLT4	1
FAM120AOS	1
CC2D1B	1
LCE3E	50
AVPI1	32
LCE1D	57
LCE1F	74
LCE1A	71
LCE3A	63
Q5XG85	6
TBC1D3G	8
VASN	52
TSPYL	10
ZNF613	5
HZF16	1
B3GNT9	1
C18ORF45	2
TEDC2	8
ZC3HAV1	5
LIMS2	14
KRT77	7
DAAM2	14
SAPCD2	13
MYPOP	40
SPATA24	35
ZNF575	25
NIBAN3	2
SLC13A5	18
VSTM4	8
SLC15A3	14
ZNF679	5
ZNF101	10
WDFY3	15
ZNF786	12
CBLL2	7
ZNF433	7
ZNF491	9
ZNF441	8
FADS6	20
SMYD1	43
ZNF784	10
NPEPL1	5
ZNF439	22
TMIE	27
DBF4B	18
ABHD11	23
MBD3L2	9
ZNF461	2
MAGEC3	12
SAP25	3
DCANP1	4
HASPIN	4
ZDHHC1	17
PTPMT1	33
Q8WUP8	1
LRRN4	6
SELENOM	12
BAALC	5
NECTIN2	32
NKD1	14
ZBTB9	49
ZNF707	8
MFSD3	9
CDCA7L	71
ZNF414	54
ZNF479	5
NSD1	9
KCTD7	40
ZNF578	15
ODAD4	11
CCNL2	10
ZNF607	4
CTRC	14
GDF15	8
ZNF559	9
TACO1	16
LCE3D	52
HAPLN2	46
CLPB	4
TSPYL1	12
CXCL16	59
C8ORF33	51
PELI2	27
MAGEF1	1
PIDD1	12
SPON1	3
PARP11	24
FOXD4L1	23
DDX19A	3
PRR34	13
THEG	6
SLC25A10	9
POLL	28
ZNF230	9
ZNF223	7
ZNF221	3
ZNF580	27
CHIC2	68
DNPEP	7
HHLA3	3
ZNF330	52
GTF3C5	22
NUBP2	11
CSNK1G3	3
APC	111
ARNT	45
ARNTL	11
MEF2C	10
ARNTL2	5
EGLN1	6
SPSB1	23
FAM83D	6
E7ETM7	3
F8VSB5	3
H0Y415	27
IDH3B	6
S100A8	18
FBL	4
BTG1	10
BTG2	3
SPEG	4
C4ORF17	14
HABP4	11
CEP162	4
RIF1	111
OFCC1	7
HROB	3
Q8NBB9	3
GRHL3	6
IGSF21	33
SPSB2	15
WDR33	17
PRMT8	13
DCAF16	2
TSPYL2	40
NKAPD1	51
SREK1IP1	28
B4E318	6
H2AB2|H2AB3	6
SPANXN2	50
H2AC18|H2AC19	10
H1-7	2
FAM133A	19
BCCIP	20
B7Z2P9	94
GEMIN6	6
NEDD4L	109
MAGI1	4
EXOC7	28
TPM1	25
CEP19	52
MYH7	11
C4ORF46	8
DKFZP762B153	39
Q6ZRC8	5
DYRK2	9
BORCS6	37
ARHGDIG	5
MAP1LC3B	50
MOB1A	19
ZC4H2	20
DAB1	56
FAM168B	54
MED7	21
PLOD3	18
TMCC2	22
CLDN7	74
HOXC13	5
CEACAM6	27
CREM	25
SNAPC1	10
KRTAP13-4	9
CERCAM	34
TENT5C	7
FAM166A	4
KHDC4	26
KRTAP7-1	38
UBE2DNL	11
ZNF683	9
CLASRP	12
TENT5D	14
DEDD2	5
NKX3-1	6
VPS25	18
CHAC1	1
BATF3	18
NKX1-2	2
LSM4	23
UPI00015DFCB6	1
TLX3	104
ZNF207	6
SNRPB2	22
HNRNPH2	25
MARS1	7
DZIP3	44
RBM22	19
LDB2	24
HCLS1	12
RFC1	10
ANKEF1	12
TBC1D23	13
ZNF226	3
UBE2V1	43
SH3GLB1	151
TRIM32	40
HIP2	40
TRIM34	7
UBE2D1	119
UBE2N	64
UBE2V2	21
MPP7	7
MTURN	23
TRIM6	1
PPAT	2
TSEN15	32
B1ALV1	1
PYGM	24
STAT6	15
UBE2L3	31
LAPTM5	37
KLF5	11
WBP2	17
CTNNA3	82
EXOC8	85
EPHB6	22
ERCC3	29
LMO1	113
CKS2	9
RFC5	37
CCNH	38
HDAC4	61
RAB2A	20
RAB39A	3
SSX2|SSX2B	18
ZMAT1	23
TSTD2	20
TRIM59	19
TXNDC5	22
TEKT4	104
FRMD6	31
AKAP9	55
CINP	41
MED4	72
TBC1D7	27
TRAPPC2L	22
OAZ3	13
TCF19	18
PCDHB12	8
MYCBP2	34
CDCA4	25
RAB3IP	44
ODAD3	20
WIZ	13
MYL12A	1
PLCG1	76
SHC1	35
CBX5	40
Q5T189	17
C8ORF74	5
FAM20C	12
GSTCD	7
APPL2	27
KLHDC4	9
SNF8	27
ZNF212	15
HEL25	6
MAPK14	82
ZFAT	2
SS18L2	6
FOS	68
UQCRC1	42
CNOT11	4
ACTN4	21
MYB	10
PDLIM3	10
DRICH1	4
CALM1	43
SIK1B	6
VWA5A	4
FLAD1	21
CNRIP1	2
EEF2KMT	12
DDB1	26
A0A024RA76	5
RBM47	14
GPAA1	9
LGALS3	7
SRI	10
PEX5	38
KRTAP10-5	137
PPIA	40
CELF5	20
B4DYC6	97
MLF2	89
BAG2	51
CACYBP	68
STIP1	74
HEMK1	20
METTL15	22
HYDIN	1
FOXR2	5
ANKRD10	18
ZFHX3	31
TSPYL4	14
LRSAM1	44
RGS2	47
Q53HP8	2
Q5TFE7	2
SH3BP5L	12
L3MBTL4	3
CLEC1B	2
ZMIZ2	21
TNFRSF10C	29
LAT	70
ZFPL1	62
BMP10	57
IGFBP5	77
CD81	32
TMEM128	60
EXOSC6	33
LRP10	22
SYS1	19
CLEC1A	14
CCT7	29
MPP6	19
CCDC90B	36
RWDD2B	14
DNM1	15
Q5VYA4	8
MAN1B1	2
SAT1	96
H0YHG0	1
PTK2	40
ZBTB14	60
CALM2	24
ABI2	195
ODAM	11
GRXCR1	9
C2CD2L	37
CDIPT	55
N4BP3	17
HMGB3	6
FOXP2	19
GSC2	59
PSTPIP1	42
TCF21	11
SULT1B1	7
SYNGR1	30
HUS1	8
FZD7	18
HSBP1	19
CBR3	4
LEPROTL1	77
KCNH1	5
TNKS	17
VAPB	34
MATN4	6
NADK	8
GGPS1	2
MBD3	57
TGFA	6
CRYAA	12
KRT14	29
S100B	45
LGALS2	3
OCM	2
CT45A5	5
CT45A10	7
IGFBP6	35
HOXA7	4
RRM2	3
SDC4	9
CDA	17
TDO2	25
CDC34	14
PCYT1A	13
CAV2	4
POLR2J	17
CDKN2D	52
LSM6	13
RPS26	10
EIF5A	11
KCNJ2	6
SET	30
IL5RA	3
ID3	28
SRSF11	21
FADD	24
MAD2L1	14
IKZF1	94
SNX1	38
MOBP	15
DMC1	12
GNMT	30
DRAP1	24
RRS1	2
TSN	13
ELAVL1	13
SYPL1	8
SRSF7	9
RTL8B	10
TKFC	1
RUNDC3A	34
TNFAIP8L3	2
SPANXN3	16
BCL2L15	8
HHAT	3
PDE4DIP	87
CCDC102B	103
ZNF660	4
ZNF343	23
CEP85	6
CYHR1	12
UBE2R2	17
KCTD1	19
GET4	38
ANKRD33	11
TMCO2	6
TMEM17	4
ANKRD36B	17
GPATCH11	5
EIF1AD	39
KCTD6	27
ZNF485	2
CT45A3	3
RP9	7
ENOX1	12
SFT2D1	30
SCG3	1
SEPTIN1	23
TEKT1	26
ENTR1	8
CMTM5	127
DTNBP1	60
APIP	18
HEXIM2	47
RPRD1A	14
DERL3	17
MGLL	21
FAM118B	33
SLC50A1	4
KRTAP1-5	39
CTDSP1	35
EIF5A2	7
NAPB	31
ZNF768	15
CDCP1	1
ZCCHC17	19
CABP5	35
EXOSC4	27
RIC8A	21
LZTFL1	10
RPRM	78
EMILIN3	7
THG1L	6
ZRANB1	147
PHF11	10
NAGK	37
PSME2	9
CADPS	38
SCML1	5
MAPRE3	54
WASHC3	61
GOLT1B	10
HEL-S-25	1
HEL-S-182MP	5
CCNDBP1	118
TXLNA	89
NME7	74
TSR2	25
PRKRA	27
LCE2C	86
LMNB1	21
HOOK1	26
LCE1E	58
ACY3	19
ZNF319	20
MLX	27
PIG59	16
B4DZT3	1
NR3C4	16
H3BT91	10
SYN3	4
ADA	5
C1QA	12
GLUL	18
MX1	9
MX2	3
IMPDH1	8
GTF2I	17
PHC1	18
SREBF2	38
Q59GP6	6
GRHL2	4
C5ORF24	2
TICAM2	6
NAV2	10
UBASH3B	34
EXOSC8	66
EDC3	9
ZFP42	5
RUFY1	10
SPINDOC	4
HMGXB4	19
GTF2IRD1	5
CAMSAP3	6
HEXD	12
SPTSSA	9
TF	30
PCID2	24
IRS4	50
LIG1	8
INSM1	4
LAPTM4A	12
SEL1L3	2
DNAJA4	14
PHIP	4
RILPL2	4
ROBO1	6
LHX4	42
OTX2	37
PCBP3	10
NDUFAF3	17
RBMY1F|RBMY1J	33
MRPL15	16
SNRPA1	10
RBMY1A1	24
MBNL2	2
RASAL3	24
TNFAIP8L1	13
ZCCHC13	6
DAZAP1	1
TRIR	1
Q9H3J7	1
ZNF526	55
ZNF835	67
STAC3	43
U2AF1L5	15
ZRSR2P1	6
LURAP1	31
SRSF1	22
ZNF71	28
SAP30BP	20
HLA-DMA	6
HNRNPA0	11
DMA	2
TCF23	6
SUGP1	5
SCAF11	3
ZNF107	5
PPIB	26
KIAA0355	5
DNCI1	21
PHOX2A	3
RNF8	62
SNAPIN	93
LYN	24
PIP	4
TEF	3
TP53BP1	51
LOC730441	2
TIGD5	2
TIAM2	8
SPACA3	3
STX19	20
ZBTB38	18
ZNF248	10
CHMP6	7
ARX	10
NAP1L3	8
MPHOSPH6	33
SH3GL2	46
DAZ3	5
CISH	11
ASB6	19
TRNAU1AP	7
ATP5IF1	24
FBXL4	2
FOXA2	6
EIF3L	12
SNX9	6
A0A024R4Z4	10
CYTSA	1
B3KQF8	3
B4DF43	3
B4E1C1	9
E9PBK3	10
NR2A1	12
KCNK1	11
NR5A2	20
SPOP	30
MGRN1	13
CREBL2	4
PEX10	7
PROP1	51
CSDE1	8
RFPL3	10
IPO13	12
RCBTB2	10
MT-ATP8	5
NR3C1	36
TFAP2A	4
PARP1	21
UCHL1	49
PRKAR1A	32
SLC2A1	2
CFTR	10
POU2F1	33
XRCC1	9
ELK1	13
SP100	32
FAS	25
NFKBIA	29
POU1F1	11
STX2	57
BMI1	22
ETV6	6
HNF4A	17
RANBP2	16
DSTN	7
STX1B	26
CYP4F2	43
ADARB1	15
SATB1	11
PAX5	41
TOP2B	2
RAD51	36
SRSF4	17
TRIM28	15
UNC119	106
EIF2B1	15
FLNC	21
PRPSAP1	9
GOLGB1	12
TSC22D1	52
ZYX	23
RNF151	15
Q4VXB0	2
SMIM40	10
ZNF618	11
LCE3B	40
LCE5A	66
Q5U0E4	1
SPECC1L	8
KRTAP5-4	38
DKFZP686A1782	4
TRIM72	11
Q6ZVC8	1
KRTAP5-2	46
SETX	5
RNF144B	23
TLK2	9
KTN1	24
CDR2L	62
HIPK1	7
ZCCHC7	12
ZBTB2	24
CSGALNACT2	21
TNRC6A	4
DTX3L	17
Q8TDG7	2
RNF128	7
GIPC2	15
RNF133	2
GOLGA1	19
C18ORF25	8
PPCDC	15
RNF185	29
NAF1	23
RANBP9	30
GFI1	4
NSD3	49
ZNF106	6
PNN	9
HIPK3	25
RC3H2	3
RPRD1B	19
RAD18	20
ASF1B	7
MARCHF5	27
SAE1	11
UBA2	8
TRPS1	1
CASP8AP2	9
CBLC	42
CFL2	15
WNK2	7
RWDD3	1
SETBP1	10
PIAS3	28
SNAPC5	37
DESI1	31
SCML2	7
ZNF792	53
ARID3C	3
AIM2	3
UBE2L6	29
CCL2	5
STX4	45
ZBTB6	12
UEVLD	7
ZBTB34	5
UBTD2	13
LXN	26
TRAIP	23
BTBD1	12
NMNAT1	17
UBE2T	14
ZNF275	11
EXOSC5	67
EXOSC2	13
EXOSC7	13
EXOSC3	10
DIS3	8
RCC1	38
GABARAP	12
TUBA1B	19
TPTE	2
VASH1	4
SAP18	8
RNF113A	17
RBM25	7
DCAF15	5
NKAP	19
FAM200A	3
SREK1	12
TOE1	27
DRD1	9
THOC1	26
THOC3	6
SOD1	71
ASNS	4
CLDN12	5
WNT7A	8
PPBP	22
MIF	8
PI4KA	6
SPRN	1
MSANTD2	2
PLPPR3	2
Q8N291	7
NBEA	4
MTG1	6
PBDC1	2
WIPI2	11
AK5	7
CCDC6	28
BACH2	41
LYAR	15
PAFAH1B3	42
SERPINB9	31
BID	27
GADD45A	62
NACA	13
G3V3K5	18
PEX14	9
IDH1	10
PNP	20
NFYA	21
HSPE1	17
GNG11	7
ZMYND11	5
LAMA4	20
Q6ZQQ5	10
PIGC	2
UTP3	8
ERH	23
PHLDB3	2
MYOZ3	65
CEP72	30
RASSF10	23
STK25	11
EIF3D	32
SSX5	8
ATP6V1G1	17
C3	20
KRT1	34
RLN1	2
UBTFL1	29
ZNF17	13
ZNF32	13
ZNF80	9
LGALS4	15
ORC1	24
LAGE3	20
ZNF628	3
TJAP1	5
WDR25	29
DENND5A	3
PWWP2B	3
CDC73	37
ZFP1	22
KLHL35	10
BHLHA9	12
TSEN54	19
CATIP	15
RANBP3L	6
ASXL1	5
UBL4B	5
TPRX1	18
JMY	5
M1AP	14
HDAC7	35
DPF2	16
CEP95	18
ZNF599	9
PNMA5	66
FAM110A	57
FEM1A	9
DUSP26	5
SLIRP	11
ISCU	19
RNF39	7
ZNF552	33
CABP2	40
FAM207A	4
ZNF624	6
ZNF629	20
TBC1D30	10
MRPL11	32
MAB21L2	13
PCDHB14	14
ZRSR2	14
ZNF699	7
C16ORF87	7
TBC1D26	11
SRRM1	8
RSRC1	11
CLK4	9
RBMX2	12
SIM2	26
TOMM20	10
Q308M6	4
Q53G83	2
DNAAF2	1
SUGT1	16
CAPNS1	18
YPEL5	10
DGKH	1
CIB3	53
COMMD3	5
NUMBL	21
TRIB3	83
CALU	12
JAK2	21
SLU7	33
KLKB1	12
LPL	21
EIF4A3	31
CLNS1A	13
SNRPD1	13
HSF1	21
CACNB2	4
CDYL2	9
NUDCD2	27
PHYHIP	23
ZUP1	7
RSRP1	4
GTPBP2	12
OLA1	4
IFIT1	2
CYP2C8	15
FLJ90650	1
IFIT1B	1
TMEM183A	1
ACVR1	56
NFKBIB	13
TNFRSF1A	20
TFAP2C	6
FLJ13057	58
N4BP1	3
PPP2CA	37
PTPA	10
Q6GX22	12
PTCD2	4
DYRK4	5
WDCP	16
CARD11	6
XPO7	8
POLDIP2	13
PRSS23	29
PKN2	12
PTPN12	39
SGK1	13
PNO1	20
SOCS3	30
SBF1	3
ZNF133	5
PRKCZ	18
PEA15	12
ZC3HC1	8
PRXL2B	5
DDIT4	16
APBB3	7
PTPRC	28
PTPRB	22
PTPRG	22
CSK	12
PRKCD	8
PTPRJ	40
PTPRK	21
PTPRO	25
CDAN1	1
PTPN22	10
RPL34	1
PAWR	4
C6	10
DHX9	7
Q5T864	6
CREB3L2	8
KLF4	8
KIF24	11
C5ORF49	4
SYCE1L	35
ZNF185	7
TULP3	64
RAD51D	42
PAPSS2	3
RAB36	1
NPPA	12
POMC	16
ZNF688	43
SLC6A1	1
KIF5B	19
ADD1	12
LEP	1
ZNF84	4
EPHB3	4
SELENOV	11
CKS1B	49
RPS28	22
BAX	9
ARHGEF5	28
PKP1	8
DEFB112	2
ANKRD55	23
ODF3L2	11
IQCC	4
ZCWPW2	4
SAPCD1	6
PLEKHA7	20
PLB1	17
INSYN2A	3
SHISA6	29
H2AW	4
RAB11FIP2	13
ANKS1B	8
TBC1D1	28
FAM228A	18
GPBP1	14
RNF135	7
LRRC56	7
TNS4	22
TAGAP	1
CLIP4	30
RIBC1	25
ZNF511	14
SLAIN1	35
DOCK8	24
NUDT10	8
IPMK	1
THAP6	18
RAB3IL1	26
FAM110B	4
LRRC29	7
ARHGAP45	12
L3MBTL2	46
SNX21	2
MAGOHB	74
UPRT	9
ANAPC16	6
MVB12A	5
ROBO3	10
TEPSIN	125
TOX2	20
SYNGAP1	19
P2RX7	17
IER2	2
POLDIP3	24
PARD6B	20
CCSER1	5
CCDC113	6
PAAT	13
PLEKHA2	16
DMAP1	28
CASS4	6
PAK6	15
ARHGEF4	4
ARHGEF3	8
CNNM1	3
GNL3L	13
TAB2	29
CNOT2	21
CTTNBP2NL	4
SEPTIN9	6
TMEFF2	11
FUT9	5
CDK5RAP3	11
CFP	32
RGS9	6
OSBP	2
ALDH3A1	4
VBP1	42
PIWIL4	12
WDR92	2
TINF2	92
TMEM9B	2
RIDA	10
CDKN2A	56
ASCC2	43
FHL1	20
INTS1	6
CCDC136	136
TSGA10	79
KPNA6	20
ALAS1	53
TXK	28
TPM4	7
CCDC57	146
CNKSR3	9
ZNF620	71
FBXO17	22
PRICKLE1	5
UBD	6
SULT1E1	17
KRTAP12-3	142
C9ORF106	2
PHYHIPL	2
GTF2F2	12
CD2BP2	12
ZNF114	11
TNPO2	47
UBE2C	14
TXNDC12	9
PADI6	5
WNK4	7
CCDC43	3
CWC22	13
KLHL3	17
WT1	38
ILK	25
Q59F94	7
MEST	21
NDC80	55
DHX15	18
XPOT	4
KRT36	49
KRT37	41
ZWINT	14
SPTA1	13
KRT13	60
KRT15	149
NUP62	78
KRT24	32
AMOT	55
KRT26	23
KRT25	22
TRIML2	47
CCDC197	18
DYDC1	34
ASB15	14
KRT35	88
NCDN	10
CPNE7	29
OSGIN1	46
ACAD11	3
Q8TA90	7
HGH1	13
TMOD4	5
Q9P0T5	1
COG6	68
YJU2	31
POTEB3	8
ZBTB39	11
GSTA4	5
ERCC1	9
KRT16	56
CRYBB1	8
PPFIA1	22
RALBP1	44
SPATA18	12
SP7	4
RUBCN	14
EVI5L	13
CFAP53	28
RBAK	26
LHX3	69
NDOR1	28
A8K5H9	5
HEL111	41
PSAP	15
TRAPPC2	27
TRAPPC2B	1
FABP4	6
MPST	2
PAX6	99
RENBP	2
POLE2	19
LCN2	65
KLHL40	9
LRRC20	3
GGACT	3
GPN1	3
MKKS	3
NIP7	5
SPEF1	5
UCHL5	12
SLA	11
IGH@	10
SH3D21	1
RUTBC1	14
APBB1	15
PIK3R2	32
PIK3C2B	6
EREG	5
ARPC5	5
SGSM2	14
TLR2	4
CTNND1	4
SH2D1A	26
SH3BGRL	1
HEXIM1	6
APBA3	2
EGF	2
ANXA1	23
ITGB2	20
UROD	9
DCN	2
RET	12
GSTP1	29
FGR	9
HSPA1B	23
P0DOX5	16
CDH1	42
SRC	127
HSP90B1	10
JUP	22
CBR1	2
PDGFRA	36
PLCG2	30
FAH	9
GOT1	4
SYN1	5
PTPN1	35
PTPRA	2
RAB3A	15
CSRP1	4
ERBB3	51
CFL1	23
S100A4	10
CDC25C	8
ATIC	1
ARRB2	17
CDH5	2
HSPA4	10
IRS1	19
ATP5F1C	23
HSPA9	6
ZAP70	14
SYK	40
MAPK8	41
CAMLG	19
ARRB1	19
NUMB	16
RGS4	1
BMX	10
RAP1GDS1	20
STAT2	7
OAZ1	6
ARF6	9
SHC2	7
PRKCE	9
CNTN2	2
NRG1	11
AKAP12	2
CAV1	5
PTPN11	26
SOS2	11
LRP1	14
AHNAK	7
MAP3K12	9
EPS8	52
GAB1	56
GPM6B	3
RAPGEF1	12
COL9A3	1
FKBP8	46
SPARCL1	4
SPCS2	3
PDK3	2
ERBB4	19
TAB1	60
NTRK2	9
PLCH1	1
Q53GZ6	1
Q59EJ3	1
Q59G22	1
Q59GR8	1
TNS3	6
SHC4	4
EPGN	5
TMCO3	1
CLNK	28
CEND1	4
RUSC2	6
SH2D3C	7
Q8TCD0	9
CHD5	1
DOK4	14
PDCD6IP	24
RIN2	3
PRCC	6
MAP4K1	13
PNPLA2	7
DOK1	8
MAP3K3	13
OLFM1	4
PTPN18	2
SH2D3A	5
SH3BGRL3	2
SLA2	8
SH2D2A	35
SH2B1	10
VAPA	36
STAP2	5
ERRFI1	14
WASF3	8
MAPK8IP1	9
SH2B3	6
TLN1	5
ATRIP	20
BICD2	40
GOLGA6A	45
MAP2K2	11
SEC24C	7
PPP2R5A	13
Q53HB3	3
AHSA2P	4
DZIP1	8
KIFAP3	15
TRIM69	75
E3W975	1
SMAP	17
ERAL1	5
CDK2AP2	15
RPP14	20
UMPS	14
H2AX	26
CYP2C18	7
CDC42	90
RAP1B	33
RHEB	23
FARSLA	6
SWSAP1	4
PAXIP1	22
TRAPPC5	5
SEPTIN8	11
IGSF8	13
VPS33A	7
EGLN2	4
RETN	2
VPS29	35
FARSA	13
FIS1	22
AP1M2	11
CNTF	11
MAP2	5
UBA3	12
LDLR	8
LGALS1	6
FOXG1	4
FXYD7	3
APLP2	24
LRP8	11
PDCD4	6
ARFGAP1	33
SCARB1	6
HTRA1	7
ZNF558	12
CLSTN3	12
TIMM29	6
ATP6V0A4	1
ANKH	2
MID1IP1	6
PLEKHA6	3
PPP2CB	18
TEAD2	47
TERT	31
APOA1	22
HGF	24
CD44	24
NF1	8
FGFR4	62
EPHA2	57
CCND2	51
CDKN2C	60
RAP1A	8
MAP2K1	11
MAP2K5	54
GRM1	24
ABCB5	7
CASZ1	8
PDLIM2	11
LATS2	52
MRC2	12
GRB7	42
TTYH2	12
CHN1	12
SH2B2	22
ADGRB1	1
AURKA	50
SOCS1	8
BAIAP3	1
GLCE	10
IGHG1	14
HLA-A	64
CYP17A1	14
ANXA6	3
NAT2	18
JAK1	4
PTPRZ1	6
KDELR2	22
IARS1	2
TEC	12
CLCN6	1
IL13RA2	14
SH2D5	1
SUPT6H	4
Q7Z3Y4	6
TTC9B	1
BLNK	6
MUCL1	2
ERBIN	8
PHF23	12
RHOBTB2	9
TCEAL2	3
MTCH1	1
GMPR2	2
PSMC3IP	15
VAV3	10
FZR1	58
KLK5	10
UTP18	1
STK24	8
CANX	5
APH1B	7
NBL1	23
RHOA	40
PDGFRB	32
APH1A	35
GSAP	1
AP4M1	6
WNT10B	1
PLPP1	11
ADAM10	1
PLD2	2
TPD52L2	5
TNFSF12	4
STX6	26
ROCK2	1
TNFSF13	5
CLSTN1	19
PAK4	11
F2	15
F12	3
PLAU	8
SERPINA3	15
CST3	2
TGFB1	53
NGF	5
TNF	35
APCS	8
F11	2
OAT	4
THY1	3
ITGB1	13
NGFR	20
MMP2	6
MME	3
FURIN	3
CLU	17
HSPA5	25
EPB41	5
SPTB	9
PABPC1	14
NEFH	3
CPB1	1
ACAN	3
CD36	3
JUND	5
ADCYAP1	3
PGAM1	6
SDC1	3
RAB6A	12
COX5A	13
FLNA	78
DRD4	6
RPS6KB1	17
FPR2	7
COL4A5	36
PDIA3	3
LRPAP1	11
SSTR3	1
PRSS3	6
CHRNA7	7
COL18A1	3
NAA10	49
PPP1R2	5
ADCYAP1R1	5
PIK3CB	6
GRK6	9
NR4A2	7
CHRNA4	8
PPP3CC	12
PIK3CG	4
TMED10	3
MAPK12	8
ARPP19	2
BACE1	2
TIRAP	7
ACTR3	14
SST	1
TGFB2	3
PPP2R2A	6
TUBA4A	15
DAB2	11
CYCS	26
PPP2R2B	5
E2F1	14
APBA1	3
NUCB1	11
GSTM4	14
KLC1	12
CD47	7
PLD1	11
ADAM9	3
NAE1	8
COL4A6	2
FLOT2	5
PTK2B	8
SEPTIN2	20
SNX17	17
PDIA6	4
AGER	12
PCOLCE	5
PDK1	5
RPS6KA2	9
HSPB2	25
SNCB	9
INA	3
TMEM67	1
PITRM1	1
LDLRAP1	14
SCARA3	4
DKFZP586N0721	2
ARD1A	5
SLC36A1	3
CALHM1	2
Q8NHT4	1
EXOC6	14
PHF10	11
NCSTN	4
SORL1	14
FGF14	18
COL26A1	33
LINGO1	17
BCAN	4
MARK4	14
VPS35	7
NOTCH4	2
HSD17B10	7
SEPTIN5	20
APBA2	7
ERP44	5
TMEM121	15
TM2D1	3
COL25A1	12
NLN	2
TRIM9	34
VPS11	27
PSENEN	10
LRP1B	3
MARK1	8
PRKAG2	4
SNX6	11
ITM2B	9
SUPT16H	5
F5GZM7	6
DOK2	10
CD4	11
CD8A	5
KIT	54
CD247	11
PTPRM	1
PTPN6	17
C1QTNF2	24
EFS	35
MED14	27
UQCRB	23
IL3RA	37
SOS1	19
F2RL2	7
TULP1	3
NCKAP5	6
PPP1R12A	3
SYNJ2	8
FYB1	7
FANCA	14
ASAP2	12
PRICKLE3	8
EXTL3	8
AIRE	9
SNX3	12
SLC24A1	5
CACNA1F	1
NOS1AP	13
SEMA7A	5
SKAP2	7
CDKL5	8
NFASC	7
PPP1R3D	3
DLGAP3	17
CCK	56
HEXA	5
RRAS	12
PTPRF	5
GNS	6
GCFC2	5
CAST	8
PAX7	12
PAX3	8
POLD1	16
PTPN4	20
CDC27	18
FCGR2B	10
FCGR2C	7
CCKBR	6
BMP8B	2
EPS15	13
NKX2-1	8
MKI67	10
CENPA	18
LRBA	2
BRCA2	11
BCAR1	25
RPP38	8
CNTNAP1	5
PKD1	5
GUCY2D	1
FOXF2	2
AKAP6	11
PDIA2	10
CHAF1A	28
NR5A1	16
SHROOM2	5
CKAP5	10
DAG1	8
DOCK1	5
LTBP2	2
CSMD2	5
RIMS1	5
RP1L1	3
DOCK3	9
DTX3	41
NELFB	13
GTF3A	2
DNASE1L2	2
DLX4	9
SCARF2	4
ASB16	5
VPS13A	5
GAD1	9
APOL5	7
PRX	5
TDRD1	4
GPR63	1
DUSP15	8
ISG20L2	7
NPVF	5
MEPE	9
TULP4	4
CELSR3	16
SELENON	5
GABBR1	8
BAZ2A	6
TSKS	7
DKKL1	5
HCN2	5
BRPF3	19
ASAP1	14
KMT2B	26
DNM3	14
RIMS2	4
EPB41L3	20
HCN4	2
MAP4K5	9
SNX8	9
GPR45	5
NFS1	6
CXCR1	10
CCNB1	19
H1-0	8
RPA1	40
CDKN3	4
H1-5	11
WEE1	4
CDK7	16
JAK3	7
KIF11	1
TNNC1	11
RELB	8
CDC20	24
MLKL	8
RGCC	1
USP16	4
CDK3	30
DDR1	13
LSM1	36
RNF19B	29
FBXW7	25
LIMK1	6
CEBPE	23
TNK2	28
CDK11B	10
NHLRC1	7
AP3D1	5
ENC1	6
MAP2K7	10
AREL1	4
MDM4	34
MAFG	17
IRAK2	7
ZBED4	6
NR1I2	23
TADA2A	42
CDK14	8
MAP3K6	3
