nodeName	Degree
NEFL	45
NFATC3	104
NMDAR2C	29
NOS1	56
NOS2	59
NOS3	70
NRGN	1
PDE1A	8
PDE1B	8
PDE1C	8
PDE6D	7
PHKA1	22
PHKA2	22
PHKB	24
PHKG1	23
PHKG2	24
PLCB1	181
PLCB2	185
PLCB3	182
PLCB4	176
PLCG1 VARIANT PROTEIN	157
PLCG2	368
PLN	24
PPIA	68
PPM1E	4
PPM1F	16
PPP1CA	180
PPP1CB	151
PPP1R12A	35
PPP1R12B	31
PPP1R1B	19
PPP1R3A	26
PPP1R3B	22
PPP1R3C	30
PPP1R3D	22
PPP1R3E	22
PPP1R3F	15
PPP3CA	56
PPP3CB	54
PPP3CC	56
PPP3R1	54
PPP3R2	39
PYGB	20
PYGL	20
PYGM	21
RAB10	32
RAB13	34
RAB14	31
RALA	45
RANGRF	12
RASGRF2	73
RYR1	20
RYR2	48
RYR3	18
SCN1B	26
SCN5A	31
SDC1	105
SDC2	100
SLC8A1	19
SLC8A2	20
SLC8A3	19
SLC9A1	30
SLN	10
SRI	20
STX4	56
STXBP4	9
TAF1	182
TBC1D4	19
TRDN	11
GOLGB1	78
SPTAN1	142
ACTR10	158
ACTR1B	110
ANK1	85
ANK2	92
ANK3	80
AR	184
ARCN1	102
BICD1	26
CAPZA1	155
CAPZA2	155
CAPZA3	114
CARMIL1	3
CASK	87
CD59	101
CDH23	117
CIB2	49
CLIC5	47
COG1	97
COG2	97
COG3	97
COG4	98
COG5	97
COG6	97
COG7	97
COG8	97
COPB1	107
COPB2	102
COPE	103
COPG1	103
COPG2	103
COPZ1	101
COPZ2	101
DCTN4	158
DCTN5	158
DCTN6	160
EPB41L1	68
EPB41L3	56
EPS8L2	47
ESPN	47
ESPNL	47
FKBP4	34
FOLR1	95
FSCN2	47
GALNT1	43
GALNT2	43
GRXCR1	47
GRXCR2	47
HEL-S-86	1
HLA-DPA1	135
HLA-DPB1	133
HLA-DQA1	134
HLA-DQA2	132
HLA-DQB1	139
HLA-DQB2	122
HLA-DRA	172
HLA-DRB1	170
HLA-DRB3	132
HLA-DRB4	132
HLA-DRB5	132
INS	194
KDELR1	100
KIF15	70
KIF22	61
KIF26A	62
KIF3B	94
KIF3C	92
KIF4A	70
KIF4B	70
KIFAP3	93
LHFPL5	47
MYO15A	48
MYO3A	48
MYO3B	49
MYO7A	49
NR3C2	49
OSBPL1A	54
PCDH15	117
PGR	81
PJVK	47
PLS1	47
PTGES3	59
RAB18	30
RAB1B	107
RAB3GAP1	29
RAB3GAP2	35
RAB6A	74
RAB7A	116
RILP	81
RIPOR2	50
SPTA1	90
SPTB	85
SPTBN1	141
SPTBN2	121
SPTBN4	85
SPTBN5	85
STRC	47
TMC1	46
TMC2	46
TMED10	128
TMED2	131
TMED3	101
TMED7	101
TMED9	102
TMEM115	68
TMIE	47
TPRN	47
TRIOBP	47
USH1C	52
USH1G	47
WHRN	50
XIRP2	47
YKT6	83
PML	101
PLIN1	22
NCF1	39
DNM1	57
ACVRL1	56
BMPR2	93
BSG	33
CALML3	99
CALML4	98
CALML5	100
CALML6	98
CAVIN1	36
CAVIN2	5
CAVIN3	4
CD63	5
ENG	29
FLOT1	10
FLOT2	8
GJA1	64
GJA3	20
GJB2	6
NOSTRIN	7
PRNP	103
RIPK1	108
SCP2	14
SMAD1	126
SMAD5	97
SMAD7	68
SMAD9	57
SMURF2	172
TNF	216
TNFRSF1A	90
TRADD	83
TRAF2	197
TXNRD1	10
ZFYVE9	19
BCR	30
BLNK	107
CBLB	49
CD3E	105
CD5	2
CD8A	57
CD8B	56
DKFZP686B23205	11
EPO	105
EPOR	106
FCER1A	127
FCER1G	150
FGF1	88
FGF10	79
FGF16	74
FGF17	78
FGF18	76
FGF19	69
FGF2	108
FGF20	78
FGF22	77
FGF23	83
FGF3	77
FGF4	81
FGF5	76
FGF6	86
FGF7	74
FGF8	80
FGF9	82
FLT3LG	60
HIF1A	243
HLA-A	110
IGHE	122
IL2	146
IL2RB	150
IL2RG	148
IL4	92
IL4R	107
IL6	108
IL6R	100
IL6ST	128
ITK	150
JAK3	174
KITLG	90
KL	49
KLB	44
MS4A2	124
MYOF	4
PIK3CG	116
PIK3R6	54
SH2B2	26
SH2B3	25
SH3GL1	17
SH3GLB1	16
SH3GLB2	11
SLA	31
SLA2	38
SOCS1	112
SOCS3	118
SPRY4	33
THBS1	55
TIMP3	10
TRAV3	58
TRB	58
UBE2D2	97
UBE2D3	106
UBE2G1	11
UBE2L3	39
UBE2M	91
ZAP70	100
SPI1	279
STAT4	134
GAB2	223
PIK3C3	135
CDC25B	33
CTLA4	11
ICOSLG	5
STK39	9
TBX21	50
NANOG	51
NFKB2	143
APH1A	48
APH1B	48
CD74	74
COL6A5	29
COL6A6	29
DKFZP686K04147	27
DKFZP686O12165	33
HYAL2	7
IRF4	77
LAMB3	47
LAMB4	28
LAMC3	37
NCSTN	48
PSEN1	73
PSEN2	51
PSENEN	48
RELB	106
SELE	14
SRGN	3
TWIST2	8
ZEB1	58
CD274	39
EZH2	89
FBXO43	18
FBXO5	60
MNAT1	187
PTTG1	72
PTTG2	15
SIRT2	15
USP44	3
RND3	12
TBK1	70
MAPK6	94
MAPKAPK5	32
SEPTIN7	19
LRRK1	9
ADAM10	49
AJUBA	134
AP1M1	47
ARVCF	4
CAPNS1	9
CBLL1	7
CDH13	73
CDH16	72
CDH17	75
CDH19	72
CDH22	71
CDHR1	71
CDHR2	71
CELSR1	71
CELSR2	71
CELSR3	71
CTNND2	8
DCHS1	76
FAT1	72
FAT2	71
FAT3	71
FMN1	5
FOXA2	130
IGF2	59
KIFC3	5
KLK7	2
KLRG1	10
LIMA1	5
MEP1B	5
MGAT3	4
NUMB	71
PCDH1	71
PCDH10	71
PCDH11X	71
PCDH11Y	71
PCDH12	71
PCDH18	71
PCDH20	71
PCDH7	71
PCDH8	71
PCDH9	71
PCDHA1	75
PCDHA11	71
PCDHA12	71
PCDHA2	71
PCDHA3	71
PCDHA4	74
PCDHA5	71
PCDHA6	71
PCDHA7	76
PCDHA8	71
PCDHA9	76
PCDHAC2	71
PCDHB1	71
PCDHB10	71
PCDHB11	74
PCDHB12	71
PCDHB13	71
PCDHB14	71
PCDHB15	71
PCDHB16	71
PCDHB18P	71
PCDHB2	71
PCDHB3	71
PCDHB4	71
PCDHB5	71
PCDHB6	71
PCDHB7	71
PCDHB8	71
PCDHGA1	72
PCDHGA11	71
PCDHGA2	71
PCDHGA3	71
PCDHGA6	71
PCDHGA8	71
PCDHGB3	71
PCDHGB7	71
PCDHGC5	71
PLEKHA7	6
SKIL	26
SNX1	9
ZBTB33	36
CDH7	11
CDH9	12
DGCR2	3
CDH11	9
CDH4	8
CREBBP	378
FAM20A	106
FAM20C	106
FER	23
KIF5B	58
SYMPK	220
CASP10	47
CASP2	39
E2F1	228
E2F2	46
E2F3	60
MAX	245
TFDP1	85
RXRA	352
CEBPA	190
H2AX	119
H3-4	126
NBN	115
PPARA	178
MLXIPL	22
BLM	101
PCNA	165
RPA1	210
RPA2	202
RPA3	196
CCL11	92
CCL4	86
ATR	111
MED1	164
WDR77	38
HEL-S-105	31
TGFB2	52
CDK6	61
BMPR1B	89
PKN1	42
TNFRSF1B	65
EDN1	131
GNAS	198
FLJ00404	32
AKAP13	12
AKAP8	8
BCL2L1	78
BIRC3	172
BRCA2	75
CCNA1	27
CCNC	78
CCND1	198
CCND2	68
CCND3	112
CCNE1	117
CCNH	185
CD2	19
CD95	11
CDC6	122
CDC7	44
CDK19	64
CDK7	234
CDKN1A	175
CDKN1C	15
CDKN2A	55
CDKN2B	27
CDKN2C	18
CDKN2D	14
CDT1	49
CF	13
CFLAR	32
CHUK	159
CIB1	7
COPRS	9
CRADD	28
CREM	47
DMC1	20
E2F5	32
FADD	87
FAF1	18
FAM120B	63
FASLG	64
GADD45A	32
HELZ2	90
HNRNPAB	7
HUS1	65
IGF2BP3	4
LTA	65
MADD	26
MAP2K2	99
MAP2K7	84
MAP3K7	120
MAP4K4	37
MAPKAPK3	34
MCM2	56
MED10	65
MED11	63
MED12	68
MED13	67
MED13L	69
MED14	67
MED15	66
MED16	70
MED17	68
MED18	64
MED19	64
MED20	64
MED21	63
MED22	63
MED23	66
MED24	67
MED25	64
MED26	63
MED27	68
MED28	65
MED29	64
MED30	67
MED31	64
MED4	68
MED6	63
MED7	63
MED8	65
MED9	63
MLC1	10
MLH1	27
MLH3	13
MND1	14
MSH4	20
MSH5	18
MYT1	3
NCOA1	169
NCOA2	184
NKD1	27
NKD2	16
NR1H3	48
ORC2	43
ORC3	42
ORC4L	11
ORC5L	11
PDK2	18
PIN1	39
PLEKHG5	13
PPARGC1A	149
PPM1G	3
PRKAR1A	58
PRKAR1B	45
PRKG1	93
PRKG2	84
PRMT5	53
PSMC3IP	16
RAD1	69
RAD17	62
RAD51	71
RAD51C	41
RAD9A	64
RAF1	160
RBBP8	75
RBL1	40
RBL2	50
SLC9A3R1	46
SMPD1	35
STK17A	5
SUV39H1	25
TANK	41
TEX15	21
TFDP2	54
THRAP3	66
TNLG4A	7
TOP3A	80
TRAF1	44
TRAF3	129
TREX2	13
YBX3	11
GLI2	138
RBBP4	179
RBBP7	181
ANLN	2
CENPW	28
CENPX	62
CIT	22
H4C7	34
HIST1H4H	11
HJURP	28
MIS18A	28
MIS18BP1	28
OIP5	28
RSF1	29
MEIKIN	2
BNIP1	47
KIFC1	5
NBAS	45
RINT1	45
STX18	47
SURF4	48
USE1	47
ATRIP	82
DCLRE1A	28
EME1	53
ERCC1	119
ERCC4	113
FAAP100	49
FAAP20	35
FAAP24	40
FAN1	31
FANCA	54
FANCB	49
FANCC	53
FANCD2	55
FANCE	51
FANCF	51
FANCG	53
FANCI	49
FANCL	53
FANCM	41
HES1	73
MUS81	55
RMI1	70
SLX1A	53
SLX4	54
UBE2T	43
USP1	37
WDR48	41
BORA	80
HMMR	74
MZT1	79
MZT2A	79
MZT2B	79
NME7	80
NUMA1	82
TACC3	6
TDRD7	3
TPX2	74
TUBG2	79
TUBGCP2	82
TUBGCP3	79
TUBGCP4	79
TUBGCP5	79
TUBGCP6	79
ABL2	19
HNF4A	168
CLIP2	1
DNAH1	15
DNAH5	26
DNAH8	26
CLIP4	1
HEL-36	5
MLST8	100
RPTOR	96
SLAIN2	1
GRK3	474
FOXO1	161
FZD10	73
FZD3	84
FZD6	75
FZD7	82
FZD8	75
FZD9	74
GLI3	132
LRP5L	69
PER1	31
SUFU	107
WNT10A	59
WNT10B	107
WNT11	60
WNT16	59
WNT2	59
WNT2B	59
WNT3	62
WNT4	70
WNT5B	62
WNT6	61
WNT7A	68
WNT7B	61
WNT9A	65
WNT9B	59
CDH10	9
CDH12	9
CDH18	10
CDH20	5
CDH24	7
CDH6	12
CDH8	7
PTPRJ	50
CBY1	12
CDC73	83
CDX1	5
CHD8	4
CSNK2A3	26
CTBP2	166
CTNNBIP1	1
CXADR	3
DACT1	7
DKFZP781N011	24
DLG5	10
ERMN	11
FHL2	22
FOXO3	141
FOXO4	103
HBP1	18
HDAC8	52
HELLS	12
HLTF	21
HNF1A	27
KLF4	17
KRIT1	4
LDB1	35
LEO1	79
LMBR1L	9
LRRFIP1	1
MAGI2	8
MAGI3	5
MDFIC	2
MLLT10	3
MYF5	13
MYOG	21
NLK	31
PECAM1	28
PITX2	13
PKP4	13
PTH1R	17
PTPN6	266
PTPRB	10
PTPRF	17
PTPRM	6
RANBP3	1
RAPGEF2	18
RUNX3	108
SMARCA1	18
SMARCAL1	26
SOX1	4
SOX13	4
SOX17	9
SOX2	31
SOX3	1
SOX4	4
SOX6	3
SOX7	1
SOX9	13
SRY	6
STRAP	17
TAX1BP3	5
TCF3	56
TCF4	116
TFF1	15
TFF2	8
TFF3	9
THRB	63
TLE2	28
TLE3	34
TLE4	24
TLE5	28
TNIK	10
UBE3A	34
VENTX	29
CCL5	89
ACKR3	35
CCR1	95
CCR10	92
CCR2	94
CCR3	95
CCR4	93
CCR6	92
CCR7	100
CCR8	92
CCR9	94
CX3CR1	89
CXCR2	116
CXCR3	99
CXCR5	92
CXCR6	90
XCR1	91
CCR5	103
CXCR1	103
GNAT3	242
GPSM1	205
GPSM3	195
GRK6	83
ITCH	88
PTPRC	86
RALB	24
SSH1	13
CEBPB	356
CXCL8	129
ACKR2	40
ACKR4	32
ADRA1B	66
CCL13	62
CCL17	50
CCL19	59
CCL2	64
CCL21	65
CCL22	52
CCL25	56
CCL3	58
CCL3L1	51
CCL7	49
CCL8	50
CCRL2	24
ADRA1A	49
ADRA1D	39
ADRB1	43
AVPR1A	20
C3AR1	12
CCL1	53
CCL14	46
CCL15	43
CCL15-CCL14	18
CCL16	52
CCL18	45
CCL20	63
CCL23	58
CCL24	44
CCL26	51
CCL27	32
CCL28	40
CCL4L1	25
CD164	1
CX3CL1	54
CXCL1	49
CXCL10	54
CXCL11	50
CXCL13	32
CXCL14	33
CXCL16	26
CXCL2	57
CXCL3	46
CXCL5	35
CXCL6	36
CXCL9	46
GALR2	31
GNB2	180
GNB3	218
GNB4	180
GNB5	150
GNG10	127
GNG11	127
GNG12	231
GNG13	579
GNG3	222
GNG4	223
GNG5	222
GNG7	603
GNG8	222
GNGT2	186
GPR183	14
GRK4	86
GRK5	89
GRK7	84
LOC728835	23
PF4	52
PF4V1	33
PPBP	37
RGR	19
S1PR3	61
XCL1	59
XCL2	57
B3GALNT2	1
DRP2	6
HSPG2	70
NRXN1	41
POMGNT1	1
POMGNT2	1
POMK	2
POMT1	3
POMT2	2
PRX	6
APPL1	14
DSCAM	13
MAP1B	11
MAZ	1
NTN4	11
PITPNA	4
ROBO3	62
SLIT3	5
UNC5A	13
UNC5B	16
UNC5C	11
UNC5D	7
AGER	43
MAL	3
ADAM22	10
ADAM23	11
AKAP5	28
APP	125
ARC	14
BAIAP2L1	7
BEGAIN	8
CACNG2	50
CACNG3	47
CACNG4	51
CACNG8	50
DBNL	38
DLGAP1	21
DLGAP2	20
DLGAP3	20
DLGAP4	20
GRIN3B	13
GRM1	90
GRM5	95
HOMER1	34
HOMER2	33
HOMER3	35
KCNA4	6
LGI1	8
LLGL1	17
LLGL2	17
LRFN1	11
LRFN2	9
LRFN4	6
MAPK8IP2	8
MPP1	45
NLGN1	24
NLGN2	24
NLGN3	24
NLGN4X	24
NLGN4Y	24
NRCAM	23
NRXN2	38
NRXN3	38
PDLIM5	13
PICK1	26
SIPA1L1	11
DTNA	7
KCNJ12	23
MYBPC1	28
MYBPC2	33
NEB	30
SNTA1	9
SNTB1	7
SNTB2	4
SNTG1	3
SNTG2	4
TCAP	34
TMOD1	30
TNNC1	29
TNNC2	30
TNNI1	30
TNNI2	28
TNNT1	28
TNNT3	28
TTN	32
DOCK5	3
ELMO3	2
BAMBI	74
NOTCH2	76
NOTCH4	115
DKFZP434N181	45
CSNK1G1	26
CTHRC1	7
CXXC4	3
DAAM1	7
DAAM2	4
DACT3	3
DCDC2	3
DIXDC1	9
HECW1	50
INVS	5
KLHL12	54
LFNG	6
NXN	1
PI4K2A	47
PRICKLE1	57
PRICKLE2	5
PRICKLE3	5
PRICKLE4	5
PTK7	1
ROR2	39
RYK	19
SENP2	7
SIPA1	8
VANGL1	7
VANGL2	13
ARL13B	40
BICD2	2
CETN1	38
DKFZP686I0746	52
DKFZP761J032	52
HDAC6	88
IFT88	79
KATNA1	5
PARK7	46
RAB7B	28
TUBB1	76
TUBB2A	77
TUBB2B	75
TUBB3	78
TUBB6	75
TUBB8	55
TUBB8B	19
AMBRA1	22
ATG101	39
ATG13	46
ATG14	27
BCL2L11	26
BECN1	59
BMF	10
CLUAP1	34
DAZ1	4
DYNC2H1	76
DYNC2I1	33
DYNC2I2	33
DYNC2LI1	62
DYNLT2B	3
HSPB11	33
IFT122	45
IFT140	36
IFT172	43
IFT20	35
IFT22	33
IFT27	33
IFT43	33
IFT46	34
IFT52	43
IFT74	33
IFT80	33
IFT81	33
PIK3R4	41
RB1CC1	40
TRAF3IP1	33
TTC21B	45
TTC26	33
TTC30B	33
ULK1	54
WDR19	37
WDR35	36
EFNA2	48
EFNA3	48
EFNA4	47
EFNA5	59
EPHA10	22
GRB7	32
PTPN13	18
RGS3	13
SDCBP	21
ARF6	110
ADAM12	9
ARF4	56
ARNT	102
CHMP3	66
CNTFR	67
CRLF2	65
CSF2RA	101
CSF2RB	109
CSF3R	91
CYTH2	27
GHR	89
IFNAR1	87
IFNAR2	81
IFNGR2	91
IFNLR1	68
IL10RA	86
IL10RB	74
IL11RA	77
IL12RB1	139
IL12RB2	130
IL13RA1	84
IL13RA2	85
IL15RA	74
IL20RA	82
IL20RB	68
IL21R	67
IL22RA1	68
IL22RA2	64
IL23R	80
IL27RA	73
IL2RA	145
IL3RA	101
IL5RA	89
IL9R	68
INSRR	37
IPCEF1	4
IQSEC1	3
LEPR	87
LIFR	76
MPL	72
MST1R	49
OSMR	67
PPP2R2A	173
PRLR	78
PTPN18	4
PTPN2	39
SMPD3	12
STAMBP	6
TSG101	55
USP6NL	8
USP8	25
ZFYVE28	7
AAMP	3
ANGPT1	66
ANGPT2	41
ANGPT4	33
ATP6AP1	28
ATP6V0A1	25
ATP6V0A2	26
ATP6V0A4	25
ATP6V0B	60
ATP6V0C	60
ATP6V0D1	62
ATP6V0D2	60
ATP6V0E1	59
ATP6V0E2	59
ATP6V1A	59
ATP6V1B1	58
ATP6V1B2	59
ATP6V1C1	59
ATP6V1C2	58
ATP6V1D	59
ATP6V1E1	58
ATP6V1E2	58
ATP6V1F	59
ATP6V1G1	57
ATP6V1G2	57
ATP6V1G3	57
ATP6V1H	67
AXL	25
CBLC	18
CHIA	1
CNTF	47
CSF2	105
CSF3	77
CSH1	61
CSH2	50
CTF1	49
DCN	58
EPN3	8
ESR2	110
FGF21	38
GAB3	39
GH1	84
GH2	81
GPNMB	5
GPRC5A	2
HER2	13
IFNA1	78
IFNA10	78
IFNA13	53
IFNA14	78
IFNA16	78
IFNA17	78
IFNA2	78
IFNA21	78
IFNA4	78
IFNA5	78
IFNA6	78
IFNA7	78
IFNA8	78
IFNB1	90
IFNE	49
IFNK	49
IFNL1	51
IFNL2	47
IFNL3	47
IFNW1	49
IL10	68
IL11	47
IL12A	114
IL12B	126
IL13	70
IL15	63
IL17D	55
IL19	47
IL20	47
IL21	68
IL22	60
IL23A	86
IL24	53
IL3	81
IL5	86
IL7	64
IL9	51
L1CAM	61
LEP	71
LGALS3	6
LIF	52
LPAR1	94
LPAR2	86
LPAR3	82
MST1	38
NEDD4	29
NEDD4L	142
NF1	108
NTF3	44
OSM	51
PDGFC	34
PDGFD	34
PGF	36
PIK3R5	57
PLAU	38
PLAUR	42
PRKD2	56
PRKD3	54
PRL	66
PTGS2	23
RASAL2	46
REL	88
RNF41	16
RXFP3	17
SDC3	55
SOCS5	36
SOS2	102
STAT6	125
TCIRG1	61
THPO	56
TSLP	46
TYK2	158
VEGFB	54
VEGFC	61
VEGFD	67
EIF2S1	126
EIF2S2	122
EIF2S3B	14
NLRP3	25
IKBKB	142
ADAR	6
DHX9	186
CD14	72
DNAJC3	87
EHHADH	20
EIF2A	6
IFIT1	16
IFIT1B	7
IKBKG	136
IRF9	41
IRS2	98
IRS4	41
LY96	61
MOK	10
NFE2L2	127
PRKRA	6
TIRAP	41
TOLLIP	19
ZNF346	1
A1CF	2
ABT1	5
ACE	7
ADD1	5
ADD2	3
ADGRV1	6
ADORA1	55
AFAP1L2	7
AGT	49
AHR	35
AICDA	3
AKIRIN1	1
ALDH1A2	7
ALDOA	10
ALDOB	5
ALDOC	6
ALOXE3	2
ANG	8
ANGPTL4	14
ANXA3	2
AQR	222
ARID5B	2
ARNTL	52
ARSB	4
ASAH2	1
ASCL1	30
ASS1	5
ATAD2	12
ATCAY	1
ATF1	100
ATXN1	12
AUTS2	13
BAG6	29
BATF	106
BAX	59
BBC3	15
BCAS3	8
BCL6	32
BCL6B	3
BHLHE40	48
BIRC6	5
BMP5	22
BMP6	25
BMP7	36
BRD2	15
BRINP3	1
BSCL2	2
BZW2	2
CAMLG	17
CARD16	8
CARD6	3
CARM1	119
CASP1	46
CAVIN4	4
CBFA2T2	6
CBX5	29
CCN2	27
CD79A	107
CD79B	110
CEACAM5	13
CHD9	77
CHERP	176
CHFR	3
CHI3L1	9
CIITA	40
CITED1	41
CITED2	31
CITED4	5
CLIC4	1
CLOCK	54
CLU	20
CNOT6	51
CNOT9	51
COMP	37
CPA4	1
CPN2	5
CPT1A	34
CPT1B	34
CPT1C	34
CRIP1	1
CRTC2	62
CRYAB	9
CTCFL	62
CYP27B1	13
DBP	16
DCLK1	5
DCP1A	138
DDIAS	1
DDIT3	28
DDIT4	14
DDR2	8
DDX5	217
DEAF1	38
DEPP1	1
DKFZP686O0451	5
DKFZP762E1511	24
DLL4	18
DMRT2	18
DNAJB1	13
DNMT1	36
DPEP1	10
DPY30	25
DRAM2	2
DSG1	13
DYRK1A	11
EAF2	64
EBF1	113
EBF3	6
ECE1	7
ECT2	8
EED	69
EGLN3	67
EGR2	85
EGR3	22
EHF	18
ELF3	21
ELL	127
ELN	10
ENO1	18
ENO2	4
ENO3	4
ENO4	4
EOMES	4
EPAS1	113
EPB41	12
EPB41L2	13
ERCC2	173
ERCC3	166
ERCC5	63
ERCC8	78
ETV4	61
EVI2B	4
F2RL1	41
FABP4	49
FAM3B	1
FANK1	20
FBXW7	156
FERMT1	15
FES	42
FIG4	3
FLCN	32
FLI1	43
FLRT3	20
FOSB	56
FOXA1	202
FOXF1	21
FOXH1	12
FOXL1	6
FST	20
FUS	195
G6PC1	31
G6PC2	29
G6PC3	27
GAPDH	19
GAS2	4
GATA1	122
GATA3	98
GATM	1
GFI1	28
GPC3	67
GPCPD1	1
GPR65	43
GREB1	4
GREM1	21
GRHL2	2
GRHL3	33
GSC	36
GSDMA	6
GTF2A2	110
GTF2H1	171
GTF2H2	176
GTF2H3	167
GTF2H4	166
GTF2H5	166
GTF2I	7
H1-3	16
H1-4	15
H2AC6	53
H3C1	202
H3C15	215
HAMP	25
HAVCR2	5
HCFC1	41
HDAC7	78
HDAC9	54
HEPACAM	5
HES6	17
HES7	15
HEXB	3
HEY1	77
HEYL	25
HIF3A	71
HIPK2	26
HK1	14
HK2	16
HK3	14
HKDC1	14
HLF	34
HMGN1	67
HMOX1	46
HMOX2	1
HNRNPR	187
HOXA1	44
HOXB1	39
HOXB3	41
HOXB9	26
HOXC10	8
HPN	15
HSF1	67
HSPA1B	111
HSPA5	29
HSPB1	28
HSPD1	37
ID1	45
ID2	32
IFI27	11
IKZF3	40
IL1A	69
IL1B	68
IL4I1	23
ILF2	4
ING2	5
IRF2BP2	14
IRF6	7
IRF8	25
ISY1	222
ITGB1BP1	30
JDP2	9
JMY	13
JUNB	108
KAT6A	11
KCNH2	30
KDM5A	4
KDM6A	57
KDM7A	4
KEAP1	35
KLF1	32
KLF5	22
KLF7	2
KLK10	3
KMT2A	28
KMT2B	19
KMT2C	67
KMT2E	23
KRT18	45
KRT19	43
LAMP1	2
LAPTM5	7
LCN2	2
LDHA	10
LDHAL6A	5
LDHAL6B	5
LDHB	9
LDHC	7
LGALS14	1
LGALS7	12
LGR4	11
LIG1	67
LIG3	66
LIMK1	31
LITAF	11
LMCD1	3
LMO2	25
LMO7	108
LOXL3	3
LPIN1	8
LRG1	6
LTBR	66
LYL1	17
MAGEA12	15
MAGEA2	13
MAGEA3	13
MAGEA6	4
MAGEA9	8
MAGEB1	6
MAGEB2	6
MAGEC1	5
MAGEC2	10
MAML1	45
MAML2	45
MAML3	41
MBNL1	5
MBTD1	1
MCM5	48
MDFI	2
MDM4	27
MEIS1	52
MFSD10	1
MITF	40
MME	4
MPG	6
MS4A1	9
MSC	10
MSH2	15
MSTN	15
MSX2	24
MTF2	34
MTTP	7
MYB	67
MYF6	8
MYOCD	5
MYOD1	36
MYSM1	2
NACC1	12
NAV2	1
NCOA6	128
NDUFV2	66
NEK3	2
NEUROD1	9
NFAT5	1
NFE2	38
NFIA	36
NFIB	33
NFIC	119
NFIL3	14
NFKBIA	154
NFYA	121
NFYB	132
NFYC	48
NIBAN2	9
NLE1	3
NLRP2	2
NOD2	42
NOG	19
NOP53	24
NPAS2	43
NPPA	24
NR0B2	51
NR1D1	56
NR1H2	46
NR2F1	17
NR4A1	47
NR5A1	51
NR6A1	10
NRIP1	36
NSD2	52
NUPR1	3
OLFM1	1
OPA1	6
OXTR	46
P2RX5	1
PADI2	1
PAFAH1B3	6
PAGR1	58
PARP15	2
PAX6	81
PAXIP1	85
PBX1	80
PCGF2	60
PCK1	41
PCK2	40
PDLIM3	3
PDLIM7	11
PDPN	7
PFKFB3	14
PFKL	7
PFKM	8
PFKP	8
PGK1	15
PGK2	5
PHIP	5
PIAS2	60
PIAS4	71
PIM1	34
PIP4K2B	53
PKD2	4
PKLR	17
PKNOX1	40
PLOD2	3
PLPP3	5
PLXND1	16
PMAIP1	5
POLD1	95
POLD2	89
POLD3	85
POLD4	85
POLK	71
POLR2A	396
POLR2B	395
POLR2C	398
POLR2D	395
POLR2G	397
POLR2I	395
POLR2J	396
POR	4
POU2AF1	5
POU2F2	175
POU4F1	20
PPIE	222
PPP1R13L	16
PRAME	26
PRMT1	61
PRMT6	25
PRPF19	223
PRRX1	8
PRUNE2	1
PTGES2	4
PTMA	14
PTOV1	2
PTP4A1	11
RAMP2	17
RARB	85
RARG	87
RASSF2	6
RBCK1	107
RBPJ	84
RBPJL	47
RBPMS	2
RFC1	106
RFC2	160
RFC3	159
RFC4	162
RFC5	159
RFXANK	23
RIOK2	50
RNF8	49
RORA	48
RORB	11
RPL11	160
RRAGD	80
RTN3	6
RXRB	129
RXRG	109
SALL4	36
SAP18	62
SAP30	60
SASH1	1
SCARF1	7
SCN8A	6
SDE2	5
SELENOW	1
SEMA3C	5
SERPINE1	30
SETD1A	19
SFRP1	47
SGK1	42
SHF	2
SHOX	8
SIK1	35
SIK1B	14
SIM1	4
SIN3B	50
SIRT1	76
SIX1	10
SIX2	5
SKAP1	25
SKI	26
SKP2	187
SLC2A1	14
SLC40A1	22
SMYD3	8
SNAI3	4
SNIP1	10
SNW1	223
SOAT2	4
SOD3	3
SOX15	3
SOX8	7
SP5	20
SPEN	11
SPHK1	53
SPIB	25
SRCAP	27
SS18	1
SSBP2	5
ST8SIA2	4
SULF1	1
SUPT3H	23
SUPT7L	22
SYVN1	14
TADA2B	30
TADA3	32
TAF10	69
TAF12	76
TAF9	125
TBX15	5
TBX2	9
TBX20	6
TBX4	7
TBX5	17
TCEA1	102
TCEA2	4
TCF12	258
TCIM	2
TERF2	84
TESC	16
TFAP2B	11
TFAP2C	65
TGIF1	22
TGS1	91
TIA1	43
TIMP1	25
TLK1	11
TLK2	8
TLR4	94
TLR6	38
TLR7	38
TM4SF5	2
TMC8	1
TMEFF2	1
TMEM214	1
TNFRSF19	1
TNFRSF9	7
TNFSF11	76
TNFSF13B	57
TNFSF18	2
TNS4	9
TP53AIP1	7
TP53BP2	17
TRAF3IP2	9
TRAF4	8
TRIB3	19
TRIM25	54
TRIM29	3
TRIM37	9
TRIM41	7
TRIM69	88
TSC2	54
TSPAN1	1
TTC28	1
TTC5	6
TTC8	21
TXN	27
TXNIP	10
UBE2B	51
UBE2Z	15
USP7	81
USP9X	13
UVSSA	65
VAMP5	6
VDR	39
VGLL1	10
VTN	60
WDR5	114
WDTC1	23
WWC2	2
XAB2	222
XPA	72
XRCC1	68
YARS1	3
ZBED2	1
ZBP1	18
ZBTB17	24
ZBTB32	16
ZBTB37	6
ZBTB38	2
ZBTB4	3
ZFHX3	11
ZFPM1	40
ZHX2	3
ZIM2	19
ZNF131	16
ZNF175	24
ZNF217	12
ZNF300	5
ZNF335	39
ZNF341	7
ZNF521	8
